pid,email_21,messenger_21,blog_21,cloud_21,call_check_21,service_purchase_21,money_transfer_21,cradit_card_21,agency_purchase_21,machine_purchase_21,phone_owner_21,data_21,dmb_21,agency_21,voice_service_21,data_service_21,use_date_21,brand_21,age_21,school_21,marry_21,salary_21,job_21,religion_21,email_22,messenger_22,blog_22,cloud_22,call_check_22,service_purchase_22,money_transfer_22,cradit_card_22,agency_purchase_22,machine_purchase_22,phone_owner_22,data_22,dmb_22,agency_22,voice_service_22,data_service_22,use_date_22,brand_22,age_22,school_22,marry_22,salary_22,job_22,religion_22,email_23,messenger_23,blog_23,cloud_23,call_check_23,service_purchase_23,money_transfer_23,cradit_card_23,agency_purchase_23,machine_purchase_23,phone_owner_23,data_23,dmb_23,agency_23,voice_service_23,data_service_23,use_date_23,brand_23,age_23,school_23,marry_23,salary_23,job_23,religion_23
66910001,2,2,2,2,1,6,2,2,25,0,1,2,1,3,2,2,25,2,7,1,3,4,1,2,2,1,2,2,1,7,2,2,44,0,4,2,1,3,1,2,6,2,8,1,3,4,1,1,2,2,2,2,1,7,2,2,35,0,1,2,1,3,1,2,18,2,8,1,3,4,1,2
66920001,1,1,2,2,1,1,1,1,48,12,1,4,1,1,1,2,4,1,6,3,2,8,1,2,1,1,2,2,2,1,1,1,48,0,1,4,1,1,1,1,18,1,6,3,2,6,1,2,1,1,2,2,1,7,1,1,48,0,1,4,1,1,1,1,30,1,6,3,2,9,1,2
66950002,2,1,2,2,1,6,2,2,20,0,1,2,1,3,2,2,36,1,8,1,3,2,1,2,2,1,2,2,1,7,2,2,13,0,4,3,1,1,1,2,54,1,8,1,3,2,1,1,2,2,2,2,1,7,2,2,20,0,1,3,1,3,1,2,65,1,8,1,3,1,2,1
66970002,2,1,2,2,1,7,2,2,25,0,1,3,1,1,1,1,44,1,7,3,2,1,2,1,2,1,2,2,1,7,2,2,35,15,4,3,1,3,1,1,5,1,7,3,2,2,2,2,2,1,2,2,1,10,2,1,45,100,1,4,1,3,1,2,2,1,7,3,2,4,1,2
67010001,1,1,2,2,2,2,2,2,38,50,1,4,2,1,1,1,1,3,5,4,2,11,1,2,1,1,2,2,1,1,1,1,73,0,1,4,1,1,1,1,9,1,5,4,2,9,1,2,1,2,2,2,2,1,1,1,48,0,1,4,1,1,1,1,9,1,5,4,2,10,1,2
67010002,1,1,2,2,1,1,2,2,45,0,1,4,1,1,1,1,10,1,5,4,2,6,1,2,1,1,2,2,1,1,1,1,56,0,1,4,1,1,1,1,6,1,5,4,2,7,1,2,1,1,2,2,1,1,1,1,48,0,1,4,2,1,1,1,10,1,5,4,2,7,1,2
67010003,2,1,2,2,1,2,2,2,25,0,4,4,2,1,2,2,3,3,2,2,1,1,2,2,1,1,2,2,1,4,1,1,30,41,4,2,2,1,2,1,16,3,2,3,1,1,2,2,2,1,2,2,1,1,1,1,35,0,4,4,2,1,1,1,9,3,2,3,1,1,2,2
67010004,2,1,2,2,2, , , ,25,0,4,4,2,1,2,2,3,3,2,1,1,1,2,2,2,1,2,2,1, , , ,23,0,4,4,2,1,1,1,14,1,2,1,1,1,2,2,2,1,2,2,1, , , ,28,0,4,4,2,1,1,1,10,1,2,1,1,1,2,2
67030002,1,1,2,1,1,1,2,1,83,0,1,2,2,2,1,1,18,3,6,4,4,8,1,1,1,1,2,1,1,8,1,1,85,0,1,2,2,2,1,1,29,3,7,4,4,11,1,1,1,1,2,1,1,7,1,1,57,0,1,2,2,2,1,1,42,3,7,4,4,9,1,1
67030003,1,1,2,1,1,1,1,1,120,0,1,2,2,2,1,1,12,3,3,4,1,1,2,1,1,1,2,1,1,1,1,1,117,37,1,4,2,2,1,1,7,3,4,4,1,7,1,1,1,1,2,1,1,1,1,1,90,48,1,4,2,2,1,1,19,3,4,4,1,9,1,1
67050001,1,1,2,2,2,7,2,2,38,0,1,2,1,2,2,2,12,1,6,4,2,8,1,2,1,1,2,2,2,7,2,2,38,0,1,2,1,2,2,2,29,1,6,4,2,7,1,2,1,1,2,2,2,7,1,2,38,0,1,2,1,2,2,2,53,1,6,4,2,7,1,2
67050002,1,1,2,2,1,2,1,2,33,30,4,2,1,2,2,2,9,2,6,4,2,2,2,2,1,1,2,2,2,1,1,2,35,20,4,2,1,2,2,2,20,1,6,4,2,2,2,2,2,1,2,2,1,1,1,2,35,0,4,2,1,2,2,2,5,1,6,4,2,2,2,2
67050003,1,1,2,2,1,1,2,2,25,23,4,2,1,2,2,2,10,1,2,2,1,1,2,2,1,1,2,2,1,4,1,1,30,56,4,2,2,2,2,2,13,3,2,2,1,1,2,2,1,1,2,2,1,4,1,1,30,56,4,2,2,2,2,2,12,3,2,3,1,1,2,2
67150001,2,1,2,2,2,7,2,2,17,0,4,1,1,3,2,2,58,1,8,3,2,2,2,1,2,1,2,2,2,6,2,2,17,0,1,1,1,3,2,2,71,1,8,3,2,3,2,1,2,1,2,2,2,7,2,2,17,0,4,2,1,1,2,2,12,1,8,3,2,5,1,1
67150002,2,1,2,2,2,7,2,2,17,0,4,1,1,3,2,2,58,1,7,1,2,1,2,1,2,2,2,2,2,6,2,2,17,0,4,1,1,3,2,2,71,1,8,1,2,3,1,1,2,1,2,2,2,7,2,2,17,0,4,2,1,1,2,2,12,1,8,1,2,3,1,1
67190001,2,2,2,2,2,1,2,2,56,0,4,3,1,2,1,1,29,1,7,1,2,4,1,1,2,1,2,2,2,6,2,2,56,0,4,3,1,2,1,1,42,1,7,1,2,4,1,1,2,1,2,2,2,7,2,2,56,0,5,3,1,2,1,1,54,1,8,1,2,4,1,1
67190002,2,2,2,2,2,1,2,2,56,0,4,1,2,2,1,1,29,1,7,1,2,1,2,1,2,2,2,2,2,6,2,2,56,0,4,1,2,2,1,1,42,1,8,1,2,1,2,1,2,1,2,2,2,7,2,2,56,0,4,1,2,2,1,1,54,1,8,1,2,1,2,1
67200002,2,2,2,2,2,7,2,2,15,0,4,1,2,2,2,2,39,1,8,1,3,2,2,1,2,2,2,2,2,6,2,2,15,0,4,1,2,1,2,2,53,1,8,1,3,3,1,1,2,2,2,2,2,7,2,2,15,0,4,2,1,1,2,2,65,1,8,1,3,2,1,1
67220002,2,1,2,2,1,1,2,2,55,0,1,3,1,2,1,2,36,1,6,3,4,5,1,1,2,1,2,2,2,1,1,2,36,45,1,4,2,1,1,2,10,1,6,3,4,5,1,1,2,1,2,2,2,1,1,1,55,12,1,4,2,1,2,2,24,1,6,3,4,6,1,1
67280002,2,1,2,2,2,7,2,2,30,0,1,3,1,2,2,2,36,1,8,3,3,6,1,1,2,1,2,2,2,7,2,2,35,5,1,4,1,2,2,2,3,1,8,3,3,6,1,1,2,1,2,2,1,7,2,2,30,8,1,4,1,2,2,2,17,1,8,3,3,3,1,1
67320002,2,1,2,2,1,7,2,2,60,12,4,4,1,2,1,1,8,1,7,1,2,2,2,2,2,1,2,2,2,6,2,2,28,0,1,4,2,1,1,1,20,1,7,1,2,1,2,2,2,1,2,2,2,7,2,2,30,0,1,4,2,1,1,1,24,1,8,1,2,2,2,2
67340002,2,2,2,2,2,7,2,2,34,0,4,2,1,3,2,2,12,2,8,1,3,2,2,2,2,1,2,2,2,7,2,2,24,0,1,2,2,1,1,2,24,1,8,1,3,2,1,2,2,1,2,2,2,7,2,2,35,0,4,2,2,2,1,1,36,1,8,1,3,2,1,2
67350001,2,2,2,2,2,7,2,2,22,0,4,2,1,2,2,2,24,1,8,3,2,1,2,2,2,1,2,2,2,6,2,2,69,0,1,2,2,1,1,1,1,1,8,3,2,1,2,2,2,1,2,2,2,2,1,2,45,0,4,2,2,2,1,1,13,1,8,3,2,1,2,2
67350002,2,2,2,2,2,7,2,2,33,0,1,2,1,2,1,1,48,1,7,3,2,9,1,2,2,1,2,2,2,6,2,2,69,0,1,2,2,1,1,1,12,1,7,3,2,9,1,2,2,1,2,2,2,1,1,2,45,0,1,2,2,2,1,1,24,1,7,3,2,9,1,2
67370002,1,1,2,2,1,1,1,1,33,0,1,2,1,2,1,2,36,1,3,3,1,5,1,2,1,1,2,2,2,2,1,1,12,0,1,2,2,1,2,2,48,1,3,3,1,4,2,2,1,1,2,2,2,1,1,1,50,0,1,2,2,1,1,1,60,1,3,3,1,2,2,2
67390001,1,1,2,2,1,2,1,1,44,0,4,2,1,2,1,2,12,1,6,2,1,1,2,2,2,1,2,2,2,6,2,2,12,0,4,2,2,3,2,2,24,1,6,2,1,1,2,2,2,1,2,2,2,7,2,2,45,0,4,2,2,3,1,1,2,1,6,2,1,1,2,2
67390003,2,2,2,2,2,7,2,2,32,0,1,1,1,2,1,2,12,1,8,1,3,1,2,2,2,1,2,2,2,6,2,2,16,0,1,1,2,2,2,2,24,1,8,1,3,3,1,2,2,1,2,2, ,6,2,2,12,0,4, , , , , , , ,8,1,3,3,1,2
67500003,1,1,2,2,1,2,1,1,22,0,1,2,1,2,2,2,48,1,6,4,1,5,1,2,2,1,2,2,2,2,1,1,37,0,1,2,2,2,1,1,60,1,6,4,1,5,1,1,1,1,2,2,2,1,1,1,40,10,1,4,2,2,1,1,12,1,6,4,1,5,1,2
67500004,1,1,2,2,1,2,1,1,22,0,1,2,1,2,2,2,36,1,6,4,1,5,1,2,1,1,2,2,2,2,1,1,37,0,1,2,2,2,1,1,48,1,6,4,1,5,1,1,1,1,2,2,2,1,1,1,40,10,1,4,2,2,1,1,12,1,6,4,1,5,2,2
67900002,2,1,2,2,1,7,2,2,20,0,4,2,1,1,2,2,4,1,8,0,3,2,2,1,2,2,2,2,2,7,2,2,16,0,4,2,1,1,2,2,20,1,8,0,3,2,2,1,2,2,2,2,2,7,2,2,20,0,4,2,1,1,2,2,33,1,8,0,3,1,2,1
67980001,2,1,2,2,2,7,2,2,55,6,1,4,1,1,1,2,18,1,7,3,2,6,1,2,2,1,2,2,2,7,2,2,45,12,1,4,1,2,2,2,3,1,7,3,2,2,2,2,2,1,2,2,2,7,2,2,35,7,1,3,2,1,2,2,4,1,7,3,2,2,2,2
67980002,2,1,2,2,2,7,2,2,45,0,1,3,1,1,2,2,18,1,7,3,2,5,1,2,2,2,2,2,2,7,2,2,45,5,1,4,2,1,2,2,24,1,7,3,2,5,1,2,2,1,2,2,2,7,2,2,35,8,1,4,2,1,2,2,21,1,7,3,2,6,1,2
68010001,2,2,2,2,2,6,2,2,27,0,4,2,1,2,2,2,4,1,8,1,3,1,2,2,2,1,2,2,2,6,2,2,20,0,1,2,2,2,1,2,16,1,8,1,3,1,2,2,2,1,2,2,2,7,2,2,52,0,1,2,2,2,1,1,28,1,8,1,3,3,1,2
68010002,1,1,2,2,1,1,1,1,55,17,1,4,1,2,2,2,3,1,5,3,2,6,1,2,1,1,2,2,2,2,1,1,40,0,1,4,2,2,1,1,15,1,5,3,2,7,1,2,1,1,2,2,2,1,1,1,60,0,1,4,2,2,1,1,28,1,5,3,2,1,2,2
68010003,1,1,2,2,1,1,1,1,55,0,1,4,1,2,2,2,6,1,4,3,2,5,1,2,2,1,2,2,2,2,1,1,40,0,1,4,2,2,1,1,18,1,4,3,2,5,1,2,2,1,2,2,2,1,1,1,60,0,1,4,2,1,1,1,30,1,5,3,2,2,2,2
68020002,2,2,2,2,2,6,2,2,17,0,4,2,1,2,2,2,18,1,7,1,3,1,2,2,2,1,2,2,2,6,2,2,24,0,1,2,2,1,1,1,30,1,7,1,3,3,2,2,2,1,2,2,2,7,2,2,30,0,1,2,2,1,1,2,42,1,7,1,3,3,2,2
68030001,2,2,2,2,2,6,2,2,33,0,1,2,1,2,2,2,33,1,7,2,2,3,1,2,2,2,2,2,2,6,2,2,25,0,1,2,2,1,1,2,12,1,7,2,2,3,1,2,2,1,2,2,2,7,2,2,24,30,4,2,2,1,1,1,24,1,7,2,2,3,1,2
68050002,1,1,2,2,1,6,2,2,35,15,1,2,1,2,2,2,21,1,7,5,2,1,1,2,2,1,2,2,2,6,2,2,19,0,4,2,2,1,1,2,33,1,7,5,2,1,2,2,1,1,2,2,2,1,1,2,55,0,1,2,2,1,1,1,45,1,7,5,2,1,2,2
68050003,1,1,2,2,1,6,2,2,35,15,1,2,1,2,2,2,21,1,7,3,2,6,1,2,2,1,2,2,2,6,2,2,9,0,1,2,2,1,2,2,33,1,7,3,2,6,1,2,2,1,2,2,2,2,1,2,55,0,1,2,2,1,1,1,45,1,7,3,2,5,1,2
68050005,1,1,2,2,1,1,1,1,50,13,1,4,2,2,1,2,9,3,3,3,1,6,1,2,1,1,2,2,2,2,1,1,41,0,1,4,2,1,1,1,21,1,3,3,1,7,1,2,1,1,2,2,2,2,1,1,55,0,1,4,2,1,1,1,33,1,3,3,1,7,1,2
68060001,2,2,2,2,2,6,2,2,17,8,1,2,1,2,2,2,11,1,7,2,2,4,1,2,2,2,2,2,2,6,2,2,35,0,1,2,2,3,1,1,23,1,7,2,2,5,1,2,2,1,2,2,2,6,2,2,40,0,1,2,2,3,1,1,35,1,7,2,2,5,1,2
68100002,2,2,2,2,2,6,2,2,12,0,4,2,1,2,2,2,48,1,8,1,3,1,2,2,2,2,2,2,2,6,2,2,25,0,4,2,2,1,1,2,60,1,8,1,3,2,1,2,2,2,2,2,2,7,2,2,22,0,4,2,2,1,2,2,72,1,8,1,3,2,2,2
68130001,2,1,2,2,2,6,2,2,35,0,1,3,1,1,2,2,15,1,8,2,2,4,1,1,2,1,2,2,2,6,2,2,20,0,1,3,1,1,2,2,26,1,8,2,2,4,1,1,2,1,2,2,2,7,2,2,20,0,1,3,1,2,1,2,36,1,8,2,2,3,1,1
68150001,2,2,2,2,2,7,2,2,18,0,4,2,1,1,2,2,10,1,8,1,3,2,1,2,2,1,2,2,1,7,2,2,22,0,4,2,1,1,2,2,10,1,8,1,3,2,2,2,2,2,2,2,2,7,2,2,20,0,4,2,2,2,2,2,22,1,8,1,3,1,2,1
68200001,2,2,2,2,2,7,2,2,20,0,4,1,1,2,2,2,5,1,8,1,2,3,1,2,2,2,2,2, ,7,2,2,16,0,1, , , , , , , ,8,1,3,2,1,2,2,2,2,2, ,7,2,2,16,0,1, , , , , , , ,8,1,3,2,1,2
68250001,2,2,2,2,2,7,2,2,27,0,1,2,1,2,2,2,32,1,7,2,2,4,1,2,2,1,2,2,2,7,2,2,24,0,1,2,2,2,1,2,44,1,7,2,2,5,1,2,2,1,2,2,2,6,2,2,30,0,1,2,2,1,2,2,56,1,8,2,2,5,1,2
68250002,2,1,2,2,1,6,2,2,27,0,4,2,1,2,2,2,32,1,7,1,2,1,2,2,2,1,2,2,2,7,2,2,24,0,1,2,2,2,1,2,44,1,7,1,2,3,1,2,2,1,2,2,2,10,2,2,30,20,2,4,2,1,1,1,3,1,7,1,2,3,1,2
68250101,1,1,2,2,1,1,1,1,35,0,1,2,1,1,2,2,48,1,4,4,2,9,1,2,1,1,2,2,2,7,1,1,45,45,1,4,2,2,1,1,7,1,4,4,2,9,1,2,1,1,2,2,1,1,1,1,70,40,1,4,2,2,1,1,19,1,4,4,2,12,1,2
68270001,2,2,2,2,2,7,2,2,22,0,1,1,1,2,2,2,48,1,6,5,2,5,1,1,1,2,2,2, ,6,2,2,25,0,1, , , , , , , ,6,5,2,5,1,1,2,2,2,2, ,7,2,2,23,0,1, , , , , , , ,6,5,2,5,1,1
68270002,1,1,2,2,1,1,1,1,49,0,4,2,1,2,1,1,48,1,5,4,2,1,2,1,1,1,2,2,2,1,1,1,25,0,4,2,2,2,1,2,60,1,6,4,2,1,2,1,1,1,2,2,2,1,1,1,37,0,4,2,2,2,1,1,72,1,6,4,2,1,2,1
68270003,1,1,2,1,1,1,1,1,49,0,4,2,1,2,1,1,24,1,3,4,1,1,2,1,1,1,2,2,2,2,1,1,37,0,4,2,2,2,1,1,36,1,3,4,1,1,2,1,1,1,2,2,2,1,1,1,37,0,4,2,1,2,1,1,48,1,3,4,1,1,2,1
68270004,1,1,2,1,1,1,1,1,49,0,4,2,1,2,1,1,36,1,3,4,1,1,2,1,1,1,2,2,2,2,1,1,37,0,4,2,2,2,1,1,48,1,3,4,1,1,2,1,1,1,2,2,2,1,1,1,37,0,4,2,2,2,1,1,60,1,3,4,1,1,2,1
68270005,1,1,2,2,1,2,1,1,49,0,4,2,1,2,1,1,36,1,3,4,1,1,2,1,1,1,2,2,2,2,1,1,28,0,4,2,2,2,1,2,48,1,3,4,1,1,2,1,1,1,2,2,2,1,1,1,37,0,4,2,2,2,1,1,60,1,3,4,1,1,2,1
68290001,2,2,2,2,2,7,2,2,27,0,1,1,1,1,2,2,60,1,7,2,2,5,1,2,2,1,2,2,2,6,2,2,31,0,1,1,1,1,2,2,72,1,7,2,2,5,1,2,2,1,2,2,2,6,2,2,31,0,1,4,2,1,2,2,11,1,7,2,4,7,1,2
68300001,2,1,2,2,2,6,2,2,32,0,1,3,1,2,1,2,34,2,7,4,2,6,1,2,2,1,2,2,2,1,2,2,52,0,1,3,2,1,1,1,46,1,7,4,2,7,1,2,1,1,2,2,2,2,1,2,42,0,1,3,2,1,1,1,58,1,7,4,2,7,1,2
68300002,2,1,2,2,2,6,2,2,39,0,4,2,1,2,1,2,37,1,7,3,2,1,2,2,2,1,2,2,2,1,2,2,33,0,1,2,2,1,1,1,49,1,7,3,2,1,1,2,1,1,2,2,2,2,1,2,42,0,4,2,2,1,1,1,61,1,7,3,2,1,1,2
68310001,2,2,2,2,2,6,2,2,60,30,4,2,1,2,1,1,17,1,7,2,2,1,2,2,2,1,2,2,1,6,2,2,60,0,4,3,2,1,1,1,2,1,7,2,2,1,2,1,2,1,2,2,2,7,2,2,60,0,1,3,2,1,1,1,16,1,7,2,2,2,2,2
68310002,2,2,2,2,2,7,2,2,30,30,1,2,1,2,1,2,36,1,7,3,2,5,1,2,2,1,2,2,2,7,2,2,60,0,1,2,2,1,1,1,52,1,7,3,2,5,1,1,2,2,2,2,2,7,2,1,60,0,1,3,1,1,1,1,66,1,7,3,2,4,1,2
68350001,2,2,2,2,2,1,2,2,88,0,1,2,1,2,1,1,18,1,5,3,2,6,1,2,2,1,2,2,1,4,1,1,100,50,1,4,1,2,1,1,2,1,5,3,2,7,1,2,2,1,2,2,2,10,1,1,100,10,1,4,1,2,1,1,16,1,5,3,2,14,1,1
68350002,2,1,2,2,1,1,2,2,33,0,4,2,1,2,1,2,12,1,5,3,2,6,1,2,2,1,2,2,1,6,2,2,15,0,1,2,2,3,1,1,24,1,5,3,2,6,1,2,2,1,2,2,2,7,2,1,22,0,1,4,1,2,1,1,36,1,5,3,2,14,1,2
68350003,1,1,2,1,1,8,2,2,33,0,4,2,1,2,2,2,48,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,20,0,4,1,1,2,1,1,20,1,2,3,1,1,2,2,1,1,2,2,2,1,1,1,27,0,4,3,1,2,1,1,26,1,2,3,1,1,2,2
68350004,1,1,2,1,1,1,2,2,33,0,4,2,1,2,2,2,48,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,30,0,4,1,1,1,1,1,20,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,27,0,4,3,1,2,1,1,25,1,2,3,1,1,2,2
68370001,2,2,2,2,2,6,2,2,12,0,1,2,1,2,2,2,44,1,8,1,2,1,2,2,2,2,2,2,2,10,2,2,15,0,1,2,2,2,2,2,58,1,8,1,2,2,2,2,2,2,2,2,2,7,2,2,28,0,1,2,2,2,1,2,70,1,8,1,2,2,2,2
68370002,2,2,2,2,2,6,2,2,33,0,1,3,1,2,2,2,38,1,8,1,2,1,2,2,2,2,2,2,2,6,2,2,13,0,1,2,2,2,2,2,52,1,8,1,2,3,2,2,2,1,2,2,2,10,2,2,16,0,1,2,2,2,1,2,66,1,8,1,2,2,1,2
68380002,2,2,2,2,2,7,2,2,16,0,1,2,1,2,2,2,60,1,8,1,3,2,1,2,2,2,2,2,2,7,2,2,20,0,1,3,2,3,1,2,12,1,8,1,3,2,2,2,2,2,2,2,2,7,2,2,15,0,4,3,2,3,1,2,24,1,8,1,3,2,2,1
68390004,2,2,2,2,2,7,2,2,33,0,1,2,1,2,1,2,48,1,8,2,2,1,2,2,2,2,2,2,2,7,2,2,35,0,1,2,2,2,1,2,65,1,8,2,2,1,2,2,2,1,2,2,2,10,2,2,25,0,1,2,1,3,1,2,74,1,8,2,3,2,2,2
68390101,2,2,2,2,2,6,2,2,33,0,4,2,1,2,1,2,36,1,7,3,2,1,2,2,2,1,2,2,2,6,2,2,15,0,1,3,2,2,1,2,50,1,8,3,2,1,2,1,2,2,2,2,2,10,2,2,25,0,1,3,2,3,1,1,64,1,8,3,2,4,2,1
68440002,2,1,2,2,2,7,2,2,35,0,1,3,1,1,2,2,36,2,7,1,2,5,2,2,2,2,2,2,2,7,2,2,50,0,1,3,1,1,1,1,43,1,7,1,2,5,2,1,2,1,2,2,2,10,2,2,35,0,4,3,1,2,1,1,55,1,7,1,2,5,2,2
68470001,1,1,2,2,2,1,2,2,35,0,1,3,1,2,1,2,4,1,7,4,2,7,1,2,1,1,1,2,1,1,2,2,70,0,1,4,1,1,1,1,14,1,7,4,2,7,1,2,2,1,2,2,2,4,2,2,68,0,1,4,1,3,1,1,27,1,7,4,2,7,1,2
68470002,2,1,2,2,2,1,2,2,35,0,1,3,1,2,1,1,24,1,6,3,2,5,1,2,2,1,2,2,1,1,2,2,55,0,4,4,1,1,1,1,12,1,7,3,2,4,1,2,2,1,2,2,2,7,2,2,55,0,1,4,1,3,1,1,28,1,7,3,2,5,1,2
68490001,2,1,2,2,1,7,2,2,21,0,1,3,1,1,2,2,12,1,7,2,3,5,1,1,2,1,2,2,1,1,2,2,21,0,1,3,1,1,1,2,24,1,7,2,3,6,1,1,2,1,2,2,1,4,2,2,25,0,1,3,1,1,1,1,37,1,7,2,3,7,1,1
68530001,1,1,2,1,1,1,1,1,55,15,1,4,1,2,1,1,24,1,6,4,3,12,1,2,1,1,2,2,2,6,1,1,52,30,1,4,2,1,1,1,12,1,6,4,3,12,1,2,1,1,2,2,2,6,1,1,79,29,1,4,2,1,1,1,24,1,6,4,3,12,1,2
68530003,1,1,2,2,1,1,1,1,33,0,4,3,1,2,1,2,24,1,3,4,1,1,2,2,1,1,2,2,2,2,1,1,60,0,1,2,2,1,1,1,36,1,3,4,1,6,1,2,1,1,2,2,2,2,1,1,55,0,1,2,2,1,1,1,48,1,3,4,1,7,1,2
68540001,1,1,2,2,1,2,2,2,49,0,1,2,1,2,1,1,20,1,5,3,2,7,1,2,1,1,2,2,2,2,1,1,52,0,1,2,2,1,1,1,32,1,5,3,2,14,1,2,1,1,2,2,2,1,1,1,40,0,1,2,2,2,1,1,44,1,5,3,2,12,1,2
68540002,2,1,2,2,1,2,2,2,49,0,1,2,1,2,1,1,47,2,5,3,2,6,1,2,1,1,2,2,2,2,1,1,59,0,1,2,2,1,1,1,59,1,5,3,2,6,1,2,2,1,2,2,2,1,1,1,40,0,1,2,2,2,1,1,71,1,5,3,2,7,1,2
68540004,1,1,2,2,1,1,1,1,22,0,4,2,1,2,2,2,42,1,2,3,1,1,2,2,1,1,2,2,2,2,1,1,37,0,4,2,2,1,1,1,54,1,2,3,1,1,2,2,1,1,2,2,2,1,1,1,45,0,4,2,2,2,1,1,66,1,2,3,1,1,2,2
68550001,2,2,2,2,2,7,2,2,20,0,1,1,1,2,2,2,51,2,7,1,3,2,2,2,2,2,2,2,2,6,2,2,20,0,1,1,1,2,2,2,63,1,7,1,3,1,2,2,2,1,2,2,2,1,2,2,22,0,1,1,1,2,2,2,75,1,7,1,4,1,2,2
68600001,2,2,2,2,2,6,2,2,20,0,1,1,1,2,2,2,20,1,7,3,2,6,1,2,1,1,2,2,2,6,2,2,41,0,1,4,2,1,1,1,12,1,7,3,2,6,2,2,2,1,2,2,2,6,2,2,25,0,4,4,2,1,2,2,24,1,8,3,2,7,2,2
68600002,2,1,2,2,2,6,2,2,33,0,4,2,1,2,1,2,24,1,7,2,2,1,2,2,2,1,2,2,2,6,2,2,41,0,1,4,2,1,1,1,12,1,7,2,2,1,2,2,2,1,2,2,2,6,2,2,25,0,4,4,2,1,2,2,24,1,7,2,2,1,2,2
68620002,1,1,2,2,2,1,2,2,49,0,1,2,1,2,1,1,36,1,6,3,2,10,1,1,1,1,2,2,2,1,2,2,49,0,1,2,1,2,1,1,50,1,6,3,2,11,1,1,1,1,2,2,2,1,2,2,70,30,1,4,2,2,1,1,9,1,6,3,2,11,1,1
68620003,1,1,2,2,2,4,2,1,49,0,4,2,1,2,1,1,36,1,5,3,2,5,1,1,1,1,2,2,2,6,2,1,49,23,1,3,2,2,1,1,8,1,5,3,2,4,1,1,1,1,2,2,2,2,2,2,49,23,1,4,2,2,1,1,20,1,6,3,2,6,1,1
68620004,1,1,2,2,2,1,2,1,49,0,4,2,2,2,1,1,43,3,3,4,1,1,2,1,1,1,2,2,1,4,1,1,49,0,4,2,2,2,1,1,56,3,3,4,1,1,2,1,1,1,2,1,2,1,1,2,61,40,4,4,2,2,1,1,9,3,3,4,1,1,2,1
68620005,1,1,2,2,2,4,1,1,49,0,4,3,2,2,1,1,27,3,2,3,1,1,2,1,1,1,2,2,2,2,1,1,49,0,4,3,2,2,1,1,39,3,2,3,1,1,2,1,1,1,2,1,2,1,1,2,55,0,4,4,2,2,1,1,12,3,2,4,1,1,2,1
68640001,1,1,2,2,2,7,2,2,100,30,1,4,1,2,1,1,3,1,7,3,2,12,1,2,1,1,2,2,2,6,1,1,55,30,1,4,2,2,1,1,12,1,7,3,2,12,1,2,1,1,2,2,2,7,1,1,50,0,1,4,2,2,1,1,24,1,7,3,2,12,1,2
68640002,1,1,2,2,2,4,1,1,100,27,1,4,1,2,1,1,9,1,6,3,2,1,2,2,1,1,2,2,2,2,1,1,55,30,4,4,2,2,1,1,20,1,6,3,2,1,2,2,1,1,2,2,2,2,1,1,55,0,4,4,2,2,1,1,32,1,6,3,2,1,2,2
68640003,1,1,1,1,2,4,1,1,95,30,1,4,1,3,1,1,12,1,3,4,1,4,1,2,1,1,2,1,1,7,1,1,95,30,1,4,2,3,1,1,27,1,3,4,1,8,1,2,1,1,2,2,2,1,1,1,95,30,1,4,2,2,1,1,7,1,3,4,1,8,1,2
68640004,1,1,2,2,2,1,1,1,69,0,4,3,2,2,1,1,36,3,3,4,1,2,2,2,1,1,2,1,2,8,1,1,69,0,4,3,2,2,1,1,49,3,3,4,1,5,1,2,1,1,2,2,2,4,1,1,120,40,4,4,2,2,1,1,7,1,3,4,1,6,1,2
68650001,1,1,2,1,2,2,1,2,50,0,1,2,1,2,1,1,46,1,6,4,2,7,1,1,1,1,1,1,2,1,1,1,50,0,1,2,1,2,1,1,59,1,6,4,2,7,1,1,1,1,1,2,2,7,1,1,50,0,1,2,1,2,1,1,71,1,6,4,2,7,1,1
68650002,1,1,2,2,2,4,1,1,33,0,1,3,1,2,1,2,33,1,6,4,2,1,2,1,1,1,2,2,2,7,1,1,33,0,4,3,1,2,1,2,46,1,6,4,2,1,2,1,1,1,2,2,2,7,1,1,33,0,4,3,1,2,1,2,58,1,6,4,2,1,2,1
68650003,1,1,2,2,2,7,1,1,49,0,4,3,2,2,1,1,24,3,2,4,1,1,2,1,1,1,1,1,1,2,1,1,49,0,4,3,2,2,1,1,37,3,3,4,1,1,2,1,1,1,2,2,2,4,1,1,49,0,1,3,2,2,1,1,49,3,3,4,1,1,2,1
68650004,1,1,2,2,2,4,1,1,47,0,4,4,1,2,1,2,27,1,2,3,1,1,2,1,1,1,2,2,2,4,1,1,47,0,4,4,2,2,1,2,40,1,2,3,1,1,2,1,1,1,2,2,2,4,1,2,60,35,4,4,2,2,1,2,4,3,2,4,1,1,2,1
